   -2   -2   -2   10    8    0.000270    0.002109
   -2   -2   -2   11    8   -0.001263   -0.000151
   -2   -2   -2   12    8   -0.000114    0.000136
   -2   -2   -2   13    8   -0.000089    0.000136
   -2   -2   -2   14    8   -0.000037   -0.000105
   -2   -2   -2   15    8   -0.000057   -0.000148
   -2   -2   -2   16    8    0.000198   -0.000258
   -2   -2   -2   17    8   -0.000009   -0.000058
   -2   -2   -2   18    8   -0.000090    0.000017
   -2   -2   -2    1    9    0.002744   -0.000677
   -2   -2   -2    2    9    0.000400   -0.000419
   -2   -2   -2    3    9    0.000042    0.000192
   -2   -2   -2    4    9   -0.000085    0.000096
   -2   -2   -2    5    9    0.000233    0.000113
   -2   -2   -2    6    9   -0.000008   -0.000033
   -2   -2   -2    7    9   -0.000085   -0.000052
   -2   -2   -2    8    9    0.000363    0.000100
   -2   -2   -2    9    9   -0.000477   -0.000000
   -2   -2   -2   10    9    0.007663   -0.001495
   -2   -2   -2   11    9    0.001116    0.000847
   -2   -2   -2   12    9   -0.000002    0.000134
   -2   -2   -2   13    9    0.000127   -0.000092
   -2   -2   -2   14    9   -0.000101   -0.000013
   -2   -2   -2   15    9    0.000001    0.000054
   -2   -2   -2   16    9   -0.000012   -0.000151
   -2   -2   -2   17    9    0.000140   -0.000108
   -2   -2   -2   18    9    0.000144    0.000067
   -2   -2   -2    1   10    0.000740   -0.000188
   -2   -2   -2    2   10    0.004040   -0.009649
   -2   -2   -2    3   10   -0.002817   -0.003932
   -2   -2   -2    4   10    0.005270   -0.000631
   -2   -2   -2    5   10   -0.003705   -0.003247
   -2   -2   -2    6   10   -0.001820   -0.001294
   -2   -2   -2    7   10    0.002153    0.001447
   -2   -2   -2    8   10    0.000270   -0.002109
   -2   -2   -2    9   10    0.007663    0.001495
   -2   -2   -2   10   10   -0.049003    0.000000
   -2   -2   -2   11   10    0.010085    0.014402
   -2   -2   -2   12   10    0.000605   -0.001973
   -2   -2   -2   13   10    0.001430   -0.002003
   -2   -2   -2   14   10    0.002252   -0.002547
   -2   -2   -2   15   10    0.002714    0.001833
   -2   -2   -2   16   10   -0.001114   -0.002608
   -2   -2   -2   17   10   -0.001276    0.002708
   -2   -2   -2   18   10   -0.002611    0.003902
   -2   -2   -2    1   11    0.007637    0.005280
   -2   -2   -2    2   11    0.000423   -0.000498
   -2   -2   -2    3   11   -0.001351   -0.003696
   -2   -2   -2    4   11    0.000961   -0.000419
   -2   -2   -2    5   11   -0.000730    0.000858
   -2   -2   -2    6   11    0.004457   -0.003568
   -2   -2   -2    7   11    0.000731   -0.004376
   -2   -2   -2    8   11   -0.001263    0.000151
   -2   -2   -2    9   11    0.001116   -0.000847
   -2   -2   -2   10   11    0.010085   -0.014402
   -2   -2   -2   11   11   -0.091665    0.000000
   -2   -2   -2   12   11   -0.001320    0.000432
   -2   -2   -2   13   11   -0.001476   -0.000647
   -2   -2   -2   14   11    0.000174   -0.003674
   -2   -2   -2   15   11    0.000671   -0.000715
   -2   -2   -2   16   11    0.001720   -0.002262
   -2   -2   -2   17   11   -0.002176   -0.001646
   -2   -2   -2   18   11    0.004928   -0.001423
   -2   -2   -2    1   12   -0.004041    0.001967
   -2   -2   -2    2   12   -0.002513   -0.002048
   -2   -2   -2    3   12   -0.000047    0.000048
   -2   -2   -2    4   12   -0.000276    0.000143
   -2   -2   -2    5   12   -0.000452    0.000204
   -2   -2   -2    6   12   -0.000142   -0.000336
   -2   -2   -2    7   12   -0.000069    0.000196
   -2   -2   -2    8   12   -0.000114   -0.000136
   -2   -2   -2    9   12   -0.000002   -0.000134
   -2   -2   -2   10   12    0.000605    0.001973
   -2   -2   -2   11   12   -0.001320   -0.000432
   -2   -2   -2   12   12    0.000393   -0.000000
   -2   -2   -2   13   12    0.000230   -0.000148
   -2   -2   -2   14   12    0.000068   -0.000175
   -2   -2   -2   15   12   -0.000238   -0.000102
   -2   -2   -2   16   12    0.000268   -0.000093
   -2   -2   -2   17   12    0.000074   -0.000006
   -2   -2   -2   18   12    0.000259   -0.000369
   -2   -2   -2    1   13    0.005419   -0.002909
   -2   -2   -2    2   13    0.000241   -0.000476
   -2   -2   -2    3   13   -0.000185    0.000016
   -2   -2   -2    4   13   -0.000449    0.000526
   -2   -2   -2    5   13   -0.000113    0.000038
   -2   -2   -2    6   13   -0.000189   -0.000012
   -2   -2   -2    7   13   -0.000106   -0.000255
   -2   -2   -2    8   13   -0.000089   -0.000136
   -2   -2   -2    9   13    0.000127    0.000092
   -2   -2   -2   10   13    0.001430    0.002003
   -2   -2   -2   11   13   -0.001476    0.000647
   -2   -2   -2   12   13    0.000230    0.000148
   -2   -2   -2   13   13    0.000143   -0.000000
   -2   -2   -2   14   13   -0.000134    0.000356
   -2   -2   -2   15   13    0.000055    0.000126
   -2   -2   -2   16   13   -0.000314   -0.000046
   -2   -2   -2   17   13    0.000087    0.000076
   -2   -2   -2   18   13   -0.000067   -0.000422
   -2   -2   -2    1   14    0.000407   -0.002593
   -2   -2   -2    2   14    0.000892    0.005972
   -2   -2   -2    3   14   -0.000153   -0.000209
   -2   -2   -2    4   14    0.000009    0.000108
   -2   -2   -2    5   14   -0.000077   -0.000193
   -2   -2   -2    6   14   -0.000080   -0.000061
   -2   -2   -2    7   14   -0.000128   -0.000012
   -2   -2   -2    8   14   -0.000037    0.000105
   -2   -2   -2    9   14   -0.000101    0.000013
   -2   -2   -2   10   14    0.002252    0.002547
   -2   -2   -2   11   14    0.000174    0.003674
   -2   -2   -2   12   14    0.000068    0.000175
   -2   -2   -2   13   14   -0.000134   -0.000356
   -2   -2   -2   14   14   -0.000052    0.000000
   -2   -2   -2   15   14    0.000026    0.000003
   -2   -2   -2   16   14   -0.000104    0.000093
   -2   -2   -2   17   14    0.000033    0.000189
   -2   -2   -2   18   14    0.000175    0.000188
   -2   -2   -2    1   15   -0.005726    0.003824
   -2   -2   -2    2   15   -0.000729    0.001443
   -2   -2   -2    3   15    0.000161   -0.000201
   -2   -2   -2    4   15   -0.000316    0.000420
   -2   -2   -2    5   15   -0.000082   -0.000249
   -2   -2   -2    6   15    0.000048    0.000064
   -2   -2   -2    7   15    0.000038   -0.000058
   -2   -2   -2    8   15   -0.000057    0.000148
   -2   -2   -2    9   15    0.000001   -0.000054
   -2   -2   -2   10   15    0.002714   -0.001833
   -2   -2   -2   11   15    0.000671    0.000715
   -2   -2   -2   12   15   -0.000238    0.000102
   -2   -2   -2   13   15    0.000055   -0.000126
   -2   -2   -2   14   15    0.000026   -0.000003
   -2   -2   -2   15   15   -0.000452    0.000000
   -2   -2   -2   16   15   -0.000002    0.000035
   -2   -2   -2   17   15   -0.000152   -0.000442
   -2   -2   -2   18   15   -0.000270    0.000187
   -2   -2   -2    1   16   -0.002354    0.001465
   -2   -2   -2    2   16    0.000539    0.004252
   -2   -2   -2    3   16   -0.000120    0.000202
   -2   -2   -2    4   16    0.000348   -0.000339
   -2   -2   -2    5   16   -0.000060    0.000157
   -2   -2   -2    6   16    0.000049    0.000031
   -2   -2   -2    7   16   -0.000005   -0.000016
   -2   -2   -2    8   16    0.000198    0.000258
   -2   -2   -2    9   16   -0.000012    0.000151
   -2   -2   -2   10   16   -0.001114    0.002608
   -2   -2   -2   11   16    0.001720    0.002262
   -2   -2   -2   12   16    0.000268    0.000093
   -2   -2   -2   13   16   -0.000314    0.000046
   -2   -2   -2   14   16   -0.000104   -0.000093
   -2   -2   -2   15   16   -0.000002   -0.000035
   -2   -2   -2   16   16    0.000141    0.000000
   -2   -2   -2   17   16    0.000103    0.000165
   -2   -2   -2   18   16   -0.000046   -0.000018
   -2   -2   -2    1   17   -0.001378    0.002228
   -2   -2   -2    2   17   -0.000721    0.000119
   -2   -2   -2    3   17    0.000038   -0.000037
   -2   -2   -2    4   17    0.000165   -0.000177
   -2   -2   -2    5   17   -0.000146   -0.000041
   -2   -2   -2    6   17    0.000046    0.000176
   -2   -2   -2    7   17    0.000319   -0.000042
   -2   -2   -2    8   17   -0.000009    0.000058
   -2   -2   -2    9   17    0.000140    0.000108
   -2   -2   -2   10   17   -0.001276   -0.002708
   -2   -2   -2   11   17   -0.002176    0.001646
   -2   -2   -2   12   17    0.000074    0.000006
   -2   -2   -2   13   17    0.000087   -0.000076
   -2   -2   -2   14   17    0.000033   -0.000189
   -2   -2   -2   15   17   -0.000152    0.000442
   -2   -2   -2   16   17    0.000103   -0.000165
   -2   -2   -2   17   17    0.000425   -0.000000
   -2   -2   -2   18   17    0.000094    0.000385
   -2   -2   -2    1   18   -0.003377   -0.000527
   -2   -2   -2    2   18   -0.001943    0.000143
   -2   -2   -2    3   18    0.000139    0.000280
   -2   -2   -2    4   18    0.000196    0.000043
   -2   -2   -2    5   18    0.000289   -0.000731
   -2   -2   -2    6   18   -0.000298   -0.000063
   -2   -2   -2    7   18   -0.000162   -0.000064
   -2   -2   -2    8   18   -0.000090   -0.000017
   -2   -2   -2    9   18    0.000144   -0.000067
   -2   -2   -2   10   18   -0.002611   -0.003902
   -2   -2   -2   11   18    0.004928    0.001423
   -2   -2   -2   12   18    0.000259    0.000369
   -2   -2   -2   13   18   -0.000067    0.000422
   -2   -2   -2   14   18    0.000175   -0.000188
   -2   -2   -2   15   18   -0.000270   -0.000187
   -2   -2   -2   16   18   -0.000046    0.000018
   -2   -2   -2   17   18    0.000094   -0.000385
   -2   -2   -2   18   18    0.004185   -0.000000
   -2   -2   -1    1    1    0.023540    0.003165
   -2   -2   -1    2    1    0.012133   -0.007501
   -2   -2   -1    3    1   -0.004055   -0.001927
   -2   -2   -1    4    1    0.011999   -0.002083
   -2   -2   -1    5    1    0.002149    0.002808
   -2   -2   -1    6    1    0.001396   -0.001133
   -2   -2   -1    7    1    0.001394   -0.000266
   -2   -2   -1    8    1   -0.001640   -0.002671
   -2   -2   -1    9    1   -0.000170    0.001062
   -2   -2   -1   10    1    0.000249   -0.000159
   -2   -2   -1   11    1   -0.002110   -0.004506
   -2   -2   -1   12    1   -0.006685   -0.002879
   -2   -2   -1   13    1    0.004001    0.001906
   -2   -2   -1   14    1   -0.001626   -0.001362
   -2   -2   -1   15    1   -0.003258   -0.006692
   -2   -2   -1   16    1    0.001645    0.002703
   -2   -2   -1   17    1   -0.005085    0.002677
   -2   -2   -1   18    1   -0.009576   -0.000126
   -2   -2   -1    1    2   -0.012960   -0.006530
   -2   -2   -1    2    2    0.012688   -0.002901
   -2   -2   -1    3    2    0.000080   -0.001538
   -2   -2   -1    4    2   -0.003659    0.007357
   -2   -2   -1    5    2   -0.001773   -0.000269
   -2   -2   -1    6    2    0.004560   -0.008063
   -2   -2   -1    7    2   -0.003648   -0.006908
   -2   -2   -1    8    2    0.008243   -0.003758
   -2   -2   -1    9    2   -0.002588    0.005223
   -2   -2   -1   10    2    0.008273    0.001162
   -2   -2   -1   11    2   -0.000262   -0.000166
   -2   -2   -1   12    2    0.001001   -0.001331
   -2   -2   -1   13    2    0.001557    0.001075
   -2   -2   -1   14    2   -0.000073    0.003200
   -2   -2   -1   15    2   -0.001212    0.006814
   -2   -2   -1   16    2    0.003712    0.004363
   -2   -2   -1   17    2   -0.002415   -0.002224
   -2   -2   -1   18    2   -0.001625    0.001120
   -2   -2   -1    1    3   -0.002914    0.003466
   -2   -2   -1    2    3    0.000665   -0.003063
   -2   -2   -1    3    3   -0.002345    0.000289
   -2   -2   -1    4    3    0.000208    0.000161
   -2   -2   -1    5    3   -0.000222   -0.000054
   -2   -2   -1    6    3   -0.000064    0.000021
   -2   -2   -1    7    3    0.000212   -0.000055
   -2   -2   -1    8    3   -0.000065    0.000509
   -2   -2   -1    9    3    0.000094   -0.000193
   -2   -2   -1   10    3   -0.003331    0.006905
   -2   -2   -1   11    3   -0.000031   -0.001389
   -2   -2   -1   12    3   -0.000002   -0.000009
   -2   -2   -1   13    3    0.000042    0.000189
   -2   -2   -1   14    3    0.000100    0.000097
   -2   -2   -1   15    3    0.000267    0.000163
   -2   -2   -1   16    3    0.000018    0.000141
   -2   -2   -1   17    3    0.000009   -0.000232
   -2   -2   -1   18    3   -0.000021   -0.000234
   -2   -2   -1    1    4    0.011439    0.000178
   -2   -2   -1    2    4   -0.006043   -0.005526
   -2   -2   -1    3    4    0.000052    0.000120
   -2   -2   -1    4    4    0.000219    0.000017
   -2   -2   -1    5    4   -0.000093    0.000251
   -2   -2   -1    6    4    0.000054   -0.000145
   -2   -2   -1    7    4    0.000101   -0.000014
   -2   -2   -1    8    4    0.000049   -0.000386
   -2   -2   -1    9    4    0.000068   -0.000072
   -2   -2   -1   10    4    0.003251   -0.004448
   -2   -2   -1   11    4   -0.002238   -0.000128
   -2   -2   -1   12    4   -0.000184   -0.000180
   -2   -2   -1   13    4    0.000146   -0.000407
   -2   -2   -1   14    4   -0.000147    0.000175
   -2   -2   -1   15    4   -0.000183   -0.000451
   -2   -2   -1   16    4    0.000043    0.000070
   -2   -2   -1   17    4    0.000306   -0.000014
   -2   -2   -1   18    4    0.000174    0.000060
   -2   -2   -1    1    5    0.000153   -0.001245
   -2   -2   -1    2    5   -0.001536   -0.001270
   -2   -2   -1    3    5   -0.000223    0.000310
   -2   -2   -1    4    5   -0.000245   -0.000241
   -2   -2   -1    5    5   -0.002085   -0.000041
   -2   -2   -1    6    5    0.000059   -0.000015
   -2   -2   -1    7    5    0.000001    0.000182
   -2   -2   -1    8    5    0.000115   -0.000034
   -2   -2   -1    9    5    0.000050   -0.000018
   -2   -2   -1   10    5   -0.003526    0.003147
   -2   -2   -1   11    5   -0.002991   -0.000482
   -2   -2   -1   12    5   -0.000337    0.000126
   -2   -2   -1   13    5   -0.000088    0.000127
   -2   -2   -1   14    5   -0.000120    0.000042
   -2   -2   -1   15    5   -0.000170   -0.000127
   -2   -2   -1   16    5   -0.000064   -0.000064
   -2   -2   -1   17    5   -0.000373    0.000103
   -2   -2   -1   18    5    0.000064    0.000382
   -2   -2   -1    1    6    0.000746    0.000197
   -2   -2   -1    2    6    0.000945    0.003043
   -2   -2   -1    3    6    0.000193    0.000130
   -2   -2   -1    4    6    0.000011    0.000091
   -2   -2   -1    5    6    0.000306    0.000036
   -2   -2   -1    6    6    0.001743   -0.000067
   -2   -2   -1    7    6   -0.000136   -0.000066
   -2   -2   -1    8    6    0.000027   -0.000112
   -2   -2   -1    9    6    0.000246    0.000128
   -2   -2   -1   10    6    0.000598   -0.002240
   -2   -2   -1   11    6   -0.002521   -0.000927
   -2   -2   -1   12    6    0.000100    0.000157
   -2   -2   -1   13    6   -0.000032    0.000076
   -2   -2   -1   14    6    0.000046    0.000028
   -2   -2   -1   15    6   -0.000365    0.000210
   -2   -2   -1   16    6    0.000181    0.000372
   -2   -2   -1   17    6    0.000295   -0.000257
   -2   -2   -1   18    6    0.000156    0.000043
   -2   -2   -1    1    7    0.001754    0.001790
   -2   -2   -1    2    7    0.003969   -0.005301
   -2   -2   -1    3    7    0.000231    0.000203
   -2   -2   -1    4    7    0.000031   -0.000090
   -2   -2   -1    5    7    0.000126    0.000013
   -2   -2   -1    6    7   -0.000351    0.000016
   -2   -2   -1    7    7   -0.000407   -0.000153
   -2   -2   -1    8    7   -0.000117    0.000347
   -2   -2   -1    9    7    0.000092    0.000005
   -2   -2   -1   10    7   -0.002801    0.000957
   -2   -2   -1   11    7   -0.005057   -0.003166
   -2   -2   -1   12    7    0.000002    0.000224
   -2   -2   -1   13    7    0.000012    0.000128
   -2   -2   -1   14    7    0.000108   -0.000295
   -2   -2   -1   15    7    0.000152    0.000083
   -2   -2   -1   16    7   -0.000033   -0.000001
   -2   -2   -1   17    7    0.000061   -0.000207
   -2   -2   -1   18    7   -0.000173   -0.000272
   -2   -2   -1    1    8   -0.000853    0.000265
   -2   -2   -1    2    8   -0.001113    0.000927
   -2   -2   -1    3    8   -0.000229   -0.000404
   -2   -2   -1    4    8    0.000015    0.000402
   -2   -2   -1    5    8    0.000395   -0.000032
   -2   -2   -1    6    8   -0.000213    0.000107
   -2   -2   -1    7    8   -0.000072   -0.000143
   -2   -2   -1    8    8   -0.002186    0.000031
   -2   -2   -1    9    8   -0.000104    0.000143
   -2   -2   -1   10    8    0.005002    0.001480
   -2   -2   -1   11    8   -0.003535    0.002942
   -2   -2   -1   12    8    0.000113    0.000272
   -2   -2   -1   13    8   -0.000106    0.000342
   -2   -2   -1   14    8    0.000134   -0.000136
   -2   -2   -1   15    8   -0.000188    0.000117
   -2   -2   -1   16    8   -0.000020   -0.000238
   -2   -2   -1   17    8   -0.000016   -0.000033
   -2   -2   -1   18    8    0.000154   -0.000198
   -2   -2   -1    1    9   -0.000443   -0.000880
   -2   -2   -1    2    9   -0.000469    0.000493
   -2   -2   -1    3    9   -0.000099    0.000046
   -2   -2   -1    4    9   -0.000049    0.000192
   -2   -2   -1    5    9   -0.000111   -0.000049
   -2   -2   -1    6    9    0.000237    0.000097
   -2   -2   -1    7    9    0.000065    0.000022
   -2   -2   -1    8    9    0.000009   -0.000104
   -2   -2   -1    9    9   -0.000664   -0.000022
   -2   -2   -1   10    9    0.006308    0.000224
   -2   -2   -1   11    9    0.000698   -0.006351
   -2   -2   -1   12    9    0.000090    0.000314
   -2   -2   -1   13    9    0.000121    0.000269
   -2   -2   -1   14    9    0.000260    0.000087
   -2   -2   -1   15    9    0.000018    0.000179
   -2   -2   -1   16    9   -0.000098   -0.000163
   -2   -2   -1   17    9   -0.000078   -0.000205
   -2   -2   -1   18    9    0.000260    0.000073
   -2   -2   -1    1   10    0.000381   -0.000609
   -2   -2   -1    2   10   -0.003674    0.004916
   -2   -2   -1    3   10   -0.000345   -0.006825
   -2   -2   -1    4   10    0.003952    0.002418
   -2   -2   -1    5   10   -0.006998   -0.004533
   -2   -2   -1    6   10    0.000156   -0.000364
   -2   -2   -1    7   10    0.000907    0.001350
   -2   -2   -1    8   10    0.003940    0.000356
   -2   -2   -1    9   10    0.005047    0.000947
   -2   -2   -1   10   10    0.023238    0.002163
   -2   -2   -1   11   10   -0.003257   -0.014303
   -2   -2   -1   12   10    0.003542    0.002510
   -2   -2   -1   13   10    0.000581   -0.001662
   -2   -2   -1   14   10   -0.000708    0.001024
   -2   -2   -1   15   10    0.000772   -0.000382
   -2   -2   -1   16   10   -0.001160    0.001473
   -2   -2   -1   17   10   -0.001007    0.002001
   -2   -2   -1   18   10   -0.001920   -0.000220
   -2   -2   -1    1   11    0.002880   -0.007997
   -2   -2   -1    2   11    0.000237   -0.000574
   -2   -2   -1    3   11   -0.001894   -0.005593
   -2   -2   -1    4   11   -0.001129   -0.000686
   -2   -2   -1    5   11    0.000770   -0.005588
   -2   -2   -1    6   11   -0.001439    0.002211
   -2   -2   -1    7   11    0.003075   -0.001399
   -2   -2   -1    8   11   -0.001892   -0.002849
   -2   -2   -1    9   11   -0.001861    0.001198
   -2   -2   -1   10   11    0.003402   -0.012781
   -2   -2   -1   11   11    0.012865   -0.002372
   -2   -2   -1   12   11   -0.002756   -0.000021
   -2   -2   -1   13   11   -0.000828   -0.002797
   -2   -2   -1   14   11   -0.002767    0.002277
   -2   -2   -1   15   11   -0.000251    0.000565
   -2   -2   -1   16   11    0.005493   -0.004163
   -2   -2   -1   17   11    0.000026    0.002063
   -2   -2   -1   18   11    0.008630   -0.002755
   -2   -2   -1    1   12   -0.007761   -0.000031
   -2   -2   -1    2   12   -0.004820   -0.003838
   -2   -2   -1    3   12    0.000030    0.000154
   -2   -2   -1    4   12   -0.000108    0.000055
   -2   -2   -1    5   12   -0.000335    0.000057
   -2   -2   -1    6   12    0.000002   -0.000032
   -2   -2   -1    7   12   -0.000052   -0.000194
   -2   -2   -1    8   12   -0.000031   -0.000189
   -2   -2   -1    9   12    0.000213   -0.000163
   -2   -2   -1   10   12    0.002026   -0.003338
   -2   -2   -1   11   12    0.000910    0.002037
   -2   -2   -1   12   12   -0.002462    0.000275
   -2   -2   -1   13   12   -0.000033   -0.000317
   -2   -2   -1   14   12   -0.000162   -0.000094
   -2   -2   -1   15   12   -0.000096   -0.000065
   -2   -2   -1   16   12   -0.000351   -0.000082
   -2   -2   -1   17   12    0.000096   -0.000262
   -2   -2   -1   18   12    0.000351   -0.000217
   -2   -2   -1    1   13    0.006382   -0.004033
   -2   -2   -1    2   13    0.000651    0.004766
   -2   -2   -1    3   13   -0.000047    0.000025
   -2   -2   -1    4   13    0.000086    0.000385
   -2   -2   -1    5   13   -0.000091    0.000018
   -2   -2   -1    6   13    0.000088   -0.000061
   -2   -2   -1    7   13   -0.000072    0.000018
   -2   -2   -1    8   13   -0.000176   -0.000372
   -2   -2   -1    9   13    0.000045   -0.000252
   -2   -2   -1   10   13    0.002069    0.001171
   -2   -2   -1   11   13   -0.000962   -0.000460
   -2   -2   -1   12   13    0.000093    0.000270
   -2   -2   -1   13   13   -0.002147    0.000062
   -2   -2   -1   14   13    0.000187    0.000275
   -2   -2   -1   15   13   -0.000257   -0.000040
   -2   -2   -1   16   13    0.000163    0.000105
   -2   -2   -1   17   13   -0.000096   -0.000390
   -2   -2   -1   18   13    0.000123    0.000015
   -2   -2   -1    1   14    0.000350    0.000247
